korridor_fra;korridor_til;id2;kvartal;weekday_indicator;time_of_day;reiser;co2_tonn
Klepp;Dusavika (Randaberg);buss;2023-3;Weekday;13:30-16:30;0,12062817146505192;0,21372008851075422
Ganddal (Sandnes);Sola;bil;2024-2;Weekday;08:30-13:30;42,87643744183881;30,052316457989356
Dusavika (Randaberg);Hommersåk;buss;2024-4;Weekday;16:30-20:00;0,0;0,0
Nærbø;Dusavika (Randaberg);bil;2026-1;Weekday;08:30-13:30;1,7268503760176561;0,0
Ganddal (Sandnes);Sandnes sentrum;gange;2024-1;Weekday;08:30-13:30;143,95838972712957;0,0
Madla;Sykehuset;bil;2022-4;Weekday;05:30-08:30;41,61404291875687;14,187995450903157
Hinnavågen;Hundvåg;sykkel;2025-1;Weekday;16:30-20:00;1,8176199170064653;0,0
Forus;Dusavika (Randaberg);rail;2020-2;Weekday;13:30-16:30;0,11246769147054775;0,0
Bjergsted (Stavanger);Sandnes sentrum;buss;2025-1;Weekday;05:30-08:30;0,0;0,0
Lura;Stavanger sentrum;rail;2019-4;Weekday;13:30-16:30;0,3964408028489949;0,0
Madla;Madla;buss;2023-4;Weekday;16:30-20:00;17,093752883550632;3,652404163931289
Bjergsted (Stavanger);Rennesøy;buss;2025-4;Weekday;08:30-13:30;0,11882526254431225;0,16391962868478827
Stavanger sentrum;Paradis (Stavanger);buss;2022-4;Weekday;16:30-20:00;1,128684536634776;0,44231271757973156
Sandnes sentrum;Sandnes sentrum;gange;2024-3;Weekday;08:30-13:30;457,80854050676663;0,0
Hundvåg;Sola;gange;2022-2;Weekday;08:30-13:30;0,16298324735505104;0,0
Sandnes sentrum;Stavanger sentrum;bil;2019-2;Weekday;08:30-13:30;30,363377360852844;35,91545481874063
Lura;Madla;buss;2025-4;Weekday;20:00-05:30;0,0;
Nærbø;Paradis (Stavanger);gange;2024-2;Weekday;08:30-13:30;0,0;0,0
Solborg (Stavanger);Bjergsted (Stavanger);gange;2020-3;Weekday;05:30-08:30;16,10789365508149;0,0
Hundvåg;Hundvåg;bil;2020-1;Weekday;16:30-20:00;66,21797255546134;8,053852824195198
Ganddal (Sandnes);Dusavika (Randaberg);gange;2025-1;Weekday;16:30-20:00;0,0;0,0
Bjergsted (Stavanger);Madla;bil;2024-4;Weekday;16:30-20:00;2,866362549272964;1,3065700348746079
Sandnes sentrum;Madla;gange;2024-4;Weekday;05:30-08:30;1,9782469562923388;0,0
Sykehuset;Bjergsted (Stavanger);sykkel;2021-4;Weekday;08:30-13:30;3,4393054862770676;0,0
Nærbø;Klepp;sykkel;2025-3;Weekday;16:30-20:00;12,188195821596992;0,0
Nærbø;Paradis (Stavanger);sykkel;2021-1;Weekday;08:30-13:30;0,0;0,0
Forus;Solborg (Stavanger);gange;2019-3;Weekday;16:30-20:00;23,32587425744385;0,0
Paradis (Stavanger);Ganddal (Sandnes);sykkel;2022-4;Weekday;13:30-16:30;0,0;0,0
Klepp;Klepp;sykkel;2025-1;Weekday;20:00-05:30;0,0;0,0
Jåsund (Sola);Sandnes sentrum;sykkel;2022-4;Weekday;16:30-20:00;0,2198537500403898;0,0
Sola;Sykehuset;sykkel;2019-3;Weekday;13:30-16:30;2,656641683909671;0,0
Sandnes sentrum;Hundvåg;bil;2021-1;Weekday;13:30-16:30;8,608363294576758;12,991321798909286
Solborg (Stavanger);Madla;bil;2025-3;Weekday;16:30-20:00;52,12446926673365;8,086724615775768
Bjergsted (Stavanger);Forus;buss;2025-3;Weekday;05:30-08:30;2,11723978092669;1,3385311829271704
Hinnavågen;Stavanger sentrum;bil;2020-3;Weekday;05:30-08:30;38,96189654810208;18,87578243315144
Forus;Forus;sykkel;2024-4;Weekday;08:30-13:30;66,24730376193885;0,0
Hommersåk;Dusavika (Randaberg);buss;2022-3;Weekday;08:30-13:30;0,0;0,0
Stavanger sentrum;Hundvåg;buss;2025-3;Weekday;05:30-08:30;1,1995794355455986;1,2642042098760187
Bjergsted (Stavanger);Bjergsted (Stavanger);buss;2025-3;Weekday;08:30-13:30;0,20231797987086148;0,009489471804579113
Stavanger sentrum;Nærbø;bil;2023-1;Weekday;16:30-20:00;5,106623499308584;16,468785065510346
Ganddal (Sandnes);Solborg (Stavanger);sykkel;2023-1;Weekday;05:30-08:30;0,0;0,0
Klepp;Madla;gange;2021-1;Weekday;08:30-13:30;0,24258145198007883;0,0
Sykehuset;Sykehuset;gange;2020-4;Weekday;13:30-16:30;128,07478117446294;0,0
Rennesøy;Hommersåk;buss;2022-4;Weekday;13:30-16:30;0,0;0,0
Ganddal (Sandnes);Stavanger sentrum;sykkel;2021-2;Weekday;13:30-16:30;0,0;0,0
Paradis (Stavanger);Paradis (Stavanger);buss;2019-2;Weekday;13:30-16:30;2,2470873821546418;0,3352212717318724
Sandnes sentrum;Hommersåk;gange;2022-3;Weekday;05:30-08:30;13,848059828161661;0,0
Solborg (Stavanger);Hundvåg;buss;2020-2;Weekday;08:30-13:30;2,6957860647520926;1,2862534145985733
Hundvåg;Madla;buss;2019-4;Weekday;05:30-08:30;2,5367106168025044;1,4424113170084214
Klepp;Madla;sykkel;2024-2;Weekday;08:30-13:30;0,03318580431823235;0,0
Hinnavågen;Stavanger sentrum;rail;2021-4;Weekend;Weekend;0,5873594538349798;0,0
Dusavika (Randaberg);Ganddal (Sandnes);gange;2022-3;Weekday;16:30-20:00;0,0;0,0
Dusavika (Randaberg);Ganddal (Sandnes);bil;2020-2;Weekday;16:30-20:00;5,191597070259128;9,199034099071435
Bjergsted (Stavanger);Stavanger sentrum;bil;2022-2;Weekday;05:30-08:30;53,34750062675782;9,548379259117862
Madla;Bjergsted (Stavanger);buss;2021-2;Weekday;16:30-20:00;0,9875942579043557;0,4292225966737192
Sandnes sentrum;Ganddal (Sandnes);bil;2025-1;Weekend;Weekend;184,7037717458128;38,73488661797692
Nærbø;Paradis (Stavanger);rail;2024-4;Weekday;13:30-16:30;4,493462940130906;0,0
Bjergsted (Stavanger);Stavanger sentrum;buss;2024-3;Weekend;Weekend;1,8325964583801952;0,3626902936187106
Nærbø;Jåsund (Sola);sykkel;2020-2;Weekday;13:30-16:30;0,0;0,0
Nærbø;Madla;rail;2022-2;Weekday;16:30-20:00;0,18966094600251115;0,0
Stavanger sentrum;Sola;buss;2023-3;Weekday;16:30-20:00;0,4476076116991374;0,47946772807664534
Sykehuset;Lura;sykkel;2020-4;Weekday;08:30-13:30;6,36655801604979;0,0
Nærbø;Klepp;sykkel;2026-1;Weekday;05:30-08:30;3,535107329040396;0,0
Hommersåk;Rennesøy;sykkel;2025-3;Weekday;08:30-13:30;0,0;0,0
Jåsund (Sola);Madla;sykkel;2020-2;Weekday;13:30-16:30;4,5887099644891;0,0
Jåsund (Sola);Nærbø;buss;2022-1;Weekday;05:30-08:30;0,0;0,0
Forus;Jåsund (Sola);sykkel;2019-4;Weekday;16:30-20:00;3,1254523131535805;0,0
Dusavika (Randaberg);Hinnavågen;gange;2024-1;Weekend;Weekend;2,26277029808128;0,0
Rennesøy;Rennesøy;bil;2025-3;Weekend;Weekend;45,30349470382903;26,70324324913886
Madla;Rennesøy;bil;2019-3;Weekday;05:30-08:30;0,6396230962336968;1,6136897030374389
Solborg (Stavanger);Stavanger sentrum;buss;2026-1;Weekday;20:00-05:30;0,0;0,0
Sykehuset;Dusavika (Randaberg);sykkel;2025-2;Weekday;08:30-13:30;12,112000164281845;0,0
Rennesøy;Stavanger sentrum;sykkel;2024-4;Weekday;05:30-08:30;0,0;0,0
Stavanger sentrum;Sandnes sentrum;rail;2025-1;Weekday;13:30-16:30;0,03520199548817291;
Sykehuset;Madla;gange;2022-4;Weekday;05:30-08:30;26,686702654240396;0,0
Paradis (Stavanger);Klepp;gange;2020-2;Weekday;13:30-16:30;0,0;0,0
Ganddal (Sandnes);Bjergsted (Stavanger);buss;2024-3;Weekend;Weekend;0,0;0,0
Lura;Stavanger sentrum;sykkel;2022-4;Weekday;13:30-16:30;2,348639145711112;0,0
Stavanger sentrum;Forus;bil;2024-3;Weekday;16:30-20:00;10,982558430663596;8,733613391584443
Sykehuset;Ganddal (Sandnes);gange;2023-4;Weekend;Weekend;0,31504746357547087;0,0
Sola;Solborg (Stavanger);gange;2022-2;Weekday;08:30-13:30;19,938378814344315;0,0
Solborg (Stavanger);Sola;bil;2025-4;Weekday;08:30-13:30;39,228279129481365;30,71312759826024
Bjergsted (Stavanger);Sandnes sentrum;gange;2025-2;Weekday;05:30-08:30;0,036952640217282645;0,0
Sola;Madla;bil;2022-2;Weekday;16:30-20:00;65,25624003717917;20,276984945052718
Rennesøy;Bjergsted (Stavanger);gange;2025-1;Weekend;Weekend;0,0;0,0
Rennesøy;Madla;buss;2022-2;Weekday;08:30-13:30;0,29067832480455047;0,6019838392009786
Hinnavågen;Bjergsted (Stavanger);gange;2021-4;Weekday;08:30-13:30;9,26255934172037;0,0
Hundvåg;Forus;bil;2023-1;Weekend;Weekend;7,450200132179988;7,719863721038471
Rennesøy;Bjergsted (Stavanger);sykkel;2023-3;Weekday;13:30-16:30;0,0;0,0
Rennesøy;Rennesøy;sykkel;2019-3;Weekday;08:30-13:30;2,617014066669657;0,0
Hommersåk;Paradis (Stavanger);gange;2020-2;Weekday;08:30-13:30;0,0;0,0
Lura;Lura;bil;2025-2;Weekend;Weekend;171,6386555138689;0,0
Sandnes sentrum;Hundvåg;buss;2024-2;Weekday;05:30-08:30;0,09463524680454377;0,20484097033612658
Ganddal (Sandnes);Nærbø;sykkel;2020-1;Weekday;08:30-13:30;2,731788594163107;0,0
Forus;Sykehuset;buss;2020-1;Weekday;08:30-13:30;9,670185974813075;4,171269314356708
Hommersåk;Stavanger sentrum;buss;2021-3;Weekday;08:30-13:30;0,0;0,0
Ganddal (Sandnes);Bjergsted (Stavanger);bil;2022-2;Weekday;05:30-08:30;7,117454976394789;10,36110727273877
Sykehuset;Forus;gange;2020-2;Weekday;13:30-16:30;27,544754386211835;0,0
Sandnes sentrum;Stavanger sentrum;rail;2020-1;Weekday;08:30-13:30;8,56480622451602;0,0
Paradis (Stavanger);Klepp;sykkel;2021-4;Weekday;08:30-13:30;0,0;0,0
Lura;Hundvåg;sykkel;2020-1;Weekday;13:30-16:30;0,0;0,0
Paradis (Stavanger);Stavanger sentrum;sykkel;2026-1;Weekend;Weekend;6,9202052347716805;0,0
Nærbø;Dusavika (Randaberg);bil;2025-2;Weekday;08:30-13:30;3,2832029767396937;9,57451018375733
Hundvåg;Hommersåk;gange;2025-1;Weekday;13:30-16:30;0,0;0,0
Solborg (Stavanger);Dusavika (Randaberg);buss;2020-1;Weekday;13:30-16:30;13,927304669956158;5,813539907782516
Hinnavågen;Rennesøy;gange;2025-3;Weekday;05:30-08:30;0,0;0,0
Hundvåg;Paradis (Stavanger);gange;2025-2;Weekday;20:00-05:30;1,351150967237266;0,0
Jåsund (Sola);Solborg (Stavanger);sykkel;2020-4;Weekday;08:30-13:30;9,389993261784706;0,0
Madla;Hommersåk;sykkel;2023-4;Weekday;16:30-20:00;0,0;0,0
Solborg (Stavanger);Sykehuset;sykkel;2023-2;Weekend;Weekend;6,832506060629317;0,0
Klepp;Nærbø;buss;2020-1;Weekday;08:30-13:30;3,1754803175397877;3,5168769839334413
Hinnavågen;Solborg (Stavanger);rail;2021-3;Weekend;Weekend;0,051434389804703294;
Jåsund (Sola);Sandnes sentrum;buss;2020-2;Weekday;16:30-20:00;0,3218310118138375;0,44067081345171005
Hommersåk;Ganddal (Sandnes);sykkel;2022-2;Weekday;13:30-16:30;0,44462399252284523;0,0
Solborg (Stavanger);Klepp;gange;2023-4;Weekend;Weekend;0,0;0,0
Rennesøy;Nærbø;rail;2025-4;Weekday;05:30-08:30;0,026192185812455256;0,0
Hundvåg;Hommersåk;buss;2023-2;Weekday;16:30-20:00;0,0;0,0
Sandnes sentrum;Dusavika (Randaberg);gange;2024-3;Weekend;Weekend;0,002718021926587959;0,0
Klepp;Hommersåk;gange;2023-1;Weekday;05:30-08:30;0,0;0,0
Lura;Klepp;bil;2020-1;Weekday;05:30-08:30;14,85469435414039;13,489045655918213
Hinnavågen;Sola;sykkel;2020-4;Weekday;05:30-08:30;3,1849679020982173;0,0
Jåsund (Sola);Rennesøy;sykkel;2025-4;Weekday;13:30-16:30;0,0;0,0
Paradis (Stavanger);Nærbø;gange;2019-4;Weekday;16:30-20:00;0,0;0,0
Paradis (Stavanger);Sykehuset;gange;2023-1;Weekday;16:30-20:00;27,537962590938506;0,0
Paradis (Stavanger);Sandnes sentrum;bil;2024-2;Weekday;08:30-13:30;28,542768610685755;37,40335288209527
Madla;Sandnes sentrum;sykkel;2024-2;Weekday;16:30-20:00;1,4676574052271971;0,0
Madla;Sola;sykkel;2023-3;Weekday;08:30-13:30;6,762948605402269;0,0
Rennesøy;Hinnavågen;sykkel;2025-1;Weekday;16:30-20:00;0,0;0,0
Sykehuset;Sykehuset;bil;2025-2;Weekday;20:00-05:30;0,0;0,0
Sola;Klepp;bil;2023-2;Weekday;20:00-05:30;0,0;0,0
Jåsund (Sola);Madla;sykkel;2023-1;Weekday;13:30-16:30;4,6487777108988695;0,0
Paradis (Stavanger);Nærbø;sykkel;2025-2;Weekday;05:30-08:30;0,0;0,0
Madla;Ganddal (Sandnes);sykkel;2025-2;Weekday;08:30-13:30;1,242876981792456;0,0
Sandnes sentrum;Hinnavågen;rail;2019-3;Weekday;13:30-16:30;3,4384043978076617;0,0
Solborg (Stavanger);Bjergsted (Stavanger);bil;2023-3;Weekday;20:00-05:30;0,0;0,0
Nærbø;Hinnavågen;rail;2024-1;Weekday;16:30-20:00;1,1605237133398782;0,0
Hommersåk;Hinnavågen;sykkel;2026-1;Weekday;13:30-16:30;0,04938583225833825;0,0
Sola;Paradis (Stavanger);bil;2019-2;Weekday;16:30-20:00;15,058658338904674;14,207629332554268
Hommersåk;Madla;gange;2025-1;Weekday;08:30-13:30;0,0;0,0
Rennesøy;Stavanger sentrum;bil;2019-3;Weekday;13:30-16:30;5,05497660820477;10,954161469206966
Sykehuset;Bjergsted (Stavanger);sykkel;2022-3;Weekday;05:30-08:30;2,056068016753663;0,0
Klepp;Hinnavågen;buss;2025-2;Weekday;13:30-16:30;0,0;0,0
Nærbø;Stavanger sentrum;sykkel;2025-2;Weekday;13:30-16:30;0,0;0,0
Sandnes sentrum;Sykehuset;buss;2021-2;Weekday;13:30-16:30;0,19356299139101002;0,20922359058017456
Sykehuset;Paradis (Stavanger);buss;2025-3;Weekday;16:30-20:00;4,012685080381549;0,7513544975677924
Forus;Ganddal (Sandnes);buss;2021-3;Weekday;08:30-13:30;0,534406284702839;0,31030896631673877
Lura;Klepp;sykkel;2025-2;Weekday;08:30-13:30;4,019916896888409;0,0
Solborg (Stavanger);Paradis (Stavanger);sykkel;2025-4;Weekday;05:30-08:30;3,676825153305375;0,0
Nærbø;Stavanger sentrum;buss;2021-4;Weekday;08:30-13:30;0,0;0,0
Rennesøy;Sykehuset;buss;2021-3;Weekday;13:30-16:30;0,6600544265178885;1,1029990063023003
Sola;Klepp;bil;2024-1;Weekday;13:30-16:30;89,58433269617834;0,0
Forus;Lura;sykkel;2025-1;Weekday;08:30-13:30;15,131303848878039;0,0
Dusavika (Randaberg);Madla;bil;2025-4;Weekday;13:30-16:30;14,329442140603994;8,522440755806018
Solborg (Stavanger);Hundvåg;buss;2023-1;Weekday;08:30-13:30;4,328885976468643;1,6846804259959016
Forus;Bjergsted (Stavanger);buss;2023-2;Weekday;16:30-20:00;0,7399761613096199;0,5606146476737977
Hundvåg;Sandnes sentrum;buss;2025-3;Weekday;05:30-08:30;0,0;0,0
Bjergsted (Stavanger);Dusavika (Randaberg);buss;2019-3;Weekday;08:30-13:30;5,191442032085087;1,6314903690091873
Lura;Ganddal (Sandnes);bil;2024-2;Weekday;05:30-08:30;46,423633713499214;15,237474159265071
Sola;Hinnavågen;sykkel;2021-4;Weekday;13:30-16:30;5,007997061447502;0,0
Jåsund (Sola);Lura;buss;2020-3;Weekday;08:30-13:30;6,230197585349947;0,0
Sola;Forus;sykkel;2020-1;Weekday;08:30-13:30;11,661602329078427;0,0
Sandnes sentrum;Bjergsted (Stavanger);bil;2023-3;Weekday;16:30-20:00;4,04439012349938;5,582738225702072
Ganddal (Sandnes);Sandnes sentrum;buss;2023-2;Weekday;05:30-08:30;8,860825579682807;4,958351171096511
Paradis (Stavanger);Klepp;sykkel;2020-2;Weekday;16:30-20:00;0,0;0,0
Forus;Bjergsted (Stavanger);gange;2025-1;Weekday;13:30-16:30;3,7276932203103685;0,0
Forus;Forus;buss;2023-1;Weekend;Weekend;7,889663369595319;0,0
Jåsund (Sola);Hommersåk;sykkel;2021-3;Weekday;13:30-16:30;0,0;0,0
Lura;Rennesøy;sykkel;2024-1;Weekday;05:30-08:30;0,0;0,0
Rennesøy;Sandnes sentrum;bil;2021-2;Weekday;08:30-13:30;1,71409125341285;6,06194750269339
Klepp;Sykehuset;gange;2024-3;Weekday;05:30-08:30;0,0;0,0
Hommersåk;Sola;buss;2023-3;Weekday;13:30-16:30;0,30448910676557367;0,40252842223409313
Hinnavågen;Bjergsted (Stavanger);sykkel;2022-1;Weekday;13:30-16:30;3,2379100758909716;0,0
Ganddal (Sandnes);Lura;gange;2023-1;Weekday;08:30-13:30;37,59157374539457;0,0
Rennesøy;Madla;buss;2023-1;Weekday;05:30-08:30;0,5021590724273992;0,8458709662322934
Forus;Sykehuset;buss;2023-3;Weekday;16:30-20:00;5,2144542788043;2,0593380762244062
Dusavika (Randaberg);Rennesøy;gange;2023-3;Weekday;08:30-13:30;1,2539496733272684;0,0
Rennesøy;Hundvåg;buss;2022-3;Weekday;16:30-20:00;0,21454421458384046;0,3583866830614777
Paradis (Stavanger);Forus;rail;2024-3;Weekday;20:00-05:30;0,10558860886422838;
Sola;Stavanger sentrum;bil;2025-3;Weekday;13:30-16:30;16,98118309431677;15,104733383281022
Madla;Nærbø;sykkel;2025-2;Weekday;08:30-13:30;0,0;0,0
Ganddal (Sandnes);Hinnavågen;sykkel;2021-3;Weekday;13:30-16:30;1,2029160135425598;0,0
Forus;Nærbø;sykkel;2020-1;Weekday;13:30-16:30;0,0;0,0
Hundvåg;Ganddal (Sandnes);sykkel;2022-2;Weekday;16:30-20:00;0,0;0,0
Forus;Sykehuset;buss;2021-2;Weekday;05:30-08:30;3,210789489647902;1,5591033429075911
Hinnavågen;Bjergsted (Stavanger);buss;2019-2;Weekday;08:30-13:30;1,0263890113617655;0,34807403359619665
Rennesøy;Jåsund (Sola);sykkel;2025-4;Weekday;08:30-13:30;0,0;0,0
Sykehuset;Klepp;sykkel;2026-1;Weekday;08:30-13:30;0,0;0,0
Lura;Nærbø;rail;2024-4;Weekday;05:30-08:30;0,13384783225921848;0,0
Dusavika (Randaberg);Rennesøy;gange;2022-4;Weekday;13:30-16:30;0,5877250590043007;0,0
Bjergsted (Stavanger);Dusavika (Randaberg);sykkel;2023-2;Weekday;16:30-20:00;4,890337975502941;0,0
Solborg (Stavanger);Nærbø;bil;2020-4;Weekday;16:30-20:00;2,4684573641568717;8,072089595601547
Bjergsted (Stavanger);Dusavika (Randaberg);bil;2025-4;Weekday;13:30-16:30;67,11374113842258;15,339776465494444
Sykehuset;Stavanger sentrum;bil;2025-4;Weekday;16:30-20:00;40,793629129205044;7,394005289857694
Hundvåg;Sykehuset;bil;2024-1;Weekday;08:30-13:30;14,753882007802444;7,607325182849736
Stavanger sentrum;Forus;sykkel;2020-4;Weekday;08:30-13:30;7,570496668875036;0,0
Paradis (Stavanger);Solborg (Stavanger);buss;2024-1;Weekday;20:00-05:30;0,0;0,0
Paradis (Stavanger);Sandnes sentrum;gange;2023-3;Weekday;05:30-08:30;0,8832172166452849;0,0
Klepp;Ganddal (Sandnes);bil;2019-3;Weekday;16:30-20:00;43,76706617771205;31,167258640916092
Nærbø;Madla;buss;2019-3;Weekday;08:30-13:30;0,0;0,0
Lura;Madla;bil;2024-3;Weekday;13:30-16:30;11,862819426673733;0,0
Lura;Sola;gange;2022-3;Weekday;16:30-20:00;40,623399349841655;0,0
Stavanger sentrum;Jåsund (Sola);sykkel;2019-2;Weekday;16:30-20:00;3,7482348912918844;0,0
Stavanger sentrum;Jåsund (Sola);sykkel;2024-2;Weekday;13:30-16:30;12,0449556278239;0,0
Rennesøy;Stavanger sentrum;gange;2022-3;Weekday;08:30-13:30;0,0;0,0
Ganddal (Sandnes);Dusavika (Randaberg);sykkel;2025-2;Weekday;05:30-08:30;0,0;0,0
Stavanger sentrum;Sola;sykkel;2024-2;Weekday;08:30-13:30;4,5466320598957894;0,0
Forus;Stavanger sentrum;rail;2022-2;Weekday;13:30-16:30;2,086270406027623;0,0
Rennesøy;Hommersåk;buss;2024-2;Weekday;13:30-16:30;0,0;0,0
Lura;Hinnavågen;gange;2022-1;Weekday;08:30-13:30;37,517809166877605;0,0
Nærbø;Nærbø;sykkel;2022-3;Weekday;13:30-16:30;106,55432377175178;0,0
Lura;Bjergsted (Stavanger);buss;2020-1;Weekday;08:30-13:30;0,06323175511591103;0,008172997282604146
Forus;Hommersåk;buss;2024-4;Weekday;16:30-20:00;0,0;0,0
Rennesøy;Dusavika (Randaberg);bil;2023-1;Weekend;Weekend;14,17070390638318;22,603981471098955
Forus;Hundvåg;sykkel;2023-3;Weekend;Weekend;0,5388867570967074;0,0
Hommersåk;Hommersåk;gange;2024-3;Weekday;05:30-08:30;4,294297077603407;0,0
Hinnavågen;Ganddal (Sandnes);gange;2022-1;Weekday;05:30-08:30;5,925562750880615;0,0
Hundvåg;Sykehuset;buss;2021-1;Weekday;13:30-16:30;3,359685894248565;1,2155321987171914
Sandnes sentrum;Forus;rail;2023-1;Weekday;08:30-13:30;1,6814604697774775;0,0
Nærbø;Nærbø;gange;2024-1;Weekend;Weekend;451,53295065321515;0,0
Hinnavågen;Solborg (Stavanger);bil;2020-1;Weekday;08:30-13:30;69,12006459123722;35,455357492517734
Rennesøy;Sykehuset;bil;2020-1;Weekday;13:30-16:30;1,88309555702839;3,4334918978662974
Forus;Ganddal (Sandnes);buss;2022-1;Weekday;16:30-20:00;0,1060582664058447;0,045657889666347276
Sandnes sentrum;Hundvåg;bil;2025-4;Weekday;08:30-13:30;7,5466407829339675;10,290947168747119
Bjergsted (Stavanger);Sykehuset;gange;2022-3;Weekday;05:30-08:30;19,71299744318232;0,0
Ganddal (Sandnes);Klepp;rail;2020-4;Weekday;13:30-16:30;0,5514222344002244;0,0
Solborg (Stavanger);Stavanger sentrum;bil;2025-4;Weekday;05:30-08:30;41,11277300681143;6,197220370617824
Sandnes sentrum;Solborg (Stavanger);gange;2022-3;Weekday;13:30-16:30;17,82658375016227;0,0
Hundvåg;Sola;bil;2019-4;Weekday;05:30-08:30;12,40711194227373;15,346765791804474
Nærbø;Solborg (Stavanger);rail;2021-4;Weekday;20:00-05:30;0,29749374934498973;
Solborg (Stavanger);Sola;buss;2024-2;Weekday;05:30-08:30;6,8882424991714055;4,2963969387703065
Lura;Solborg (Stavanger);buss;2022-2;Weekday;08:30-13:30;3,2012276013250713;1,9440620176271155
Sandnes sentrum;Hinnavågen;gange;2023-4;Weekday;16:30-20:00;1,8820747856664044;0,0
Klepp;Solborg (Stavanger);sykkel;2023-3;Weekend;Weekend;0,0;0,0
Hinnavågen;Klepp;bil;2019-2;Weekday;05:30-08:30;4,969459050496296;8,146652231545321
Hundvåg;Bjergsted (Stavanger);bil;2022-2;Weekday;16:30-20:00;6,084570926695152;3,221120013941883
Rennesøy;Nærbø;bil;2022-4;Weekday;13:30-16:30;0,38355891722743723;2,422446734088842
Hundvåg;Bjergsted (Stavanger);gange;2020-3;Weekday;16:30-20:00;8,515524582103724;0,0
Paradis (Stavanger);Bjergsted (Stavanger);sykkel;2024-2;Weekday;20:00-05:30;0,0;0,0
Forus;Hommersåk;sykkel;2020-1;Weekday;13:30-16:30;0,09262833442755009;0,0
Sykehuset;Hinnavågen;gange;2025-1;Weekday;13:30-16:30;86,9800995205265;0,0
Sykehuset;Ganddal (Sandnes);bil;2023-4;Weekday;08:30-13:30;20,61260782776104;22,812499252253872
Solborg (Stavanger);Hinnavågen;sykkel;2021-4;Weekday;05:30-08:30;5,992572444899573;0,0
Klepp;Nærbø;bil;2025-1;Weekday;08:30-13:30;335,57323622238556;0,0
Dusavika (Randaberg);Jåsund (Sola);sykkel;2021-4;Weekday;08:30-13:30;6,657121224164039;0,0
Nærbø;Sykehuset;rail;2022-4;Weekday;13:30-16:30;3,1449215603544176;0,0
Hommersåk;Lura;gange;2025-4;Weekday;13:30-16:30;0,1783668135180879;0,0
Hundvåg;Bjergsted (Stavanger);buss;2025-3;Weekday;05:30-08:30;1,9861944623766776;0,6841242846482638
Klepp;Sandnes sentrum;buss;2020-1;Weekday;05:30-08:30;0,8529855850299877;1,4967903085609442
Rennesøy;Lura;gange;2020-4;Weekday;08:30-13:30;0,0;0,0
Solborg (Stavanger);Stavanger sentrum;bil;2024-2;Weekday;20:00-05:30;0,0;0,0
Sola;Ganddal (Sandnes);buss;2023-2;Weekend;Weekend;1,6206728084268982;0,9289236648845903
Hinnavågen;Forus;gange;2024-1;Weekend;Weekend;32,786169522494774;0,0
Sola;Hommersåk;gange;2024-2;Weekday;16:30-20:00;0,0;0,0
Paradis (Stavanger);Stavanger sentrum;rail;2025-1;Weekday;20:00-05:30;0,07040399097634582;
Klepp;Hinnavågen;bil;2023-3;Weekday;16:30-20:00;2,114728545500813;3,6761512302331765
Sola;Hinnavågen;gange;2023-2;Weekday;08:30-13:30;6,569170505309381;0,0
Sola;Madla;bil;2020-3;Weekday;05:30-08:30;39,72715386991461;23,789193320064268
Bjergsted (Stavanger);Lura;buss;2020-4;Weekday;13:30-16:30;0,8102218549494364;0,5735901751093339
Ganddal (Sandnes);Sandnes sentrum;sykkel;2021-1;Weekday;08:30-13:30;18,328504882458653;0,0
Sykehuset;Solborg (Stavanger);sykkel;2025-2;Weekday;20:00-05:30;0,0;0,0
Rennesøy;Lura;gange;2021-3;Weekday;13:30-16:30;0,0;0,0
Nærbø;Forus;bil;2024-4;Weekday;05:30-08:30;54,17615270074904;114,77379637246588
Nærbø;Sandnes sentrum;gange;2021-1;Weekday;13:30-16:30;5,765245196017805;0,0
Ganddal (Sandnes);Hommersåk;bil;2022-3;Weekday;08:30-13:30;8,676665662227755;11,78733505149345
Bjergsted (Stavanger);Sandnes sentrum;rail;2024-2;Weekend;Weekend;0,26176782392324016;0,0
Hommersåk;Lura;buss;2022-4;Weekday;05:30-08:30;9,713968900964085;9,197018478427408
Stavanger sentrum;Forus;gange;2024-3;Weekday;08:30-13:30;5,650653220399457;0,0
Sola;Dusavika (Randaberg);buss;2025-2;Weekend;Weekend;4,32583094175892;4,827747774462064
Hundvåg;Sykehuset;bil;2023-1;Weekday;05:30-08:30;18,61857077643484;8,8197138915572
Hundvåg;Madla;sykkel;2022-2;Weekday;08:30-13:30;1,3426770988814594;0,0
Ganddal (Sandnes);Jåsund (Sola);rail;2020-3;Weekday;20:00-05:30;0,06988342849374632;0,0
Hinnavågen;Sykehuset;sykkel;2026-1;Weekend;Weekend;16,38000042228066;0,0
Paradis (Stavanger);Madla;sykkel;2023-3;Weekday;13:30-16:30;4,4727647739092475;0,0
Bjergsted (Stavanger);Sandnes sentrum;gange;2024-2;Weekend;Weekend;0,04712695577363503;0,0
Klepp;Paradis (Stavanger);bil;2025-2;Weekday;05:30-08:30;7,193587450636848;13,730726995586723
Hinnavågen;Nærbø;gange;2022-3;Weekday;08:30-13:30;0,0;0,0
Ganddal (Sandnes);Sola;sykkel;2023-3;Weekday;13:30-16:30;2,474379687659819;0,0
